bug.id,treatment,temp,num.em,mass.T0,Timepoint,expct.hour,age,instar,tot.cnsmp,Date,time,fed,mass,mass.gain,log.mg
20_c_1,control,20,0,29.29,T1,6,5.65,3,3.03851000000002,317,15.25,0,27.8,1,0
20_c_1,control,20,0,29.29,T10,120,119.75,3,195.95121,322,9.35,1,218.45,189.16,5.24259321777568
20_c_1,control,20,0,29.29,T11,126,125.1333333,3,197.78819,322,14.73333333,0,217.68,188.39,5.23851428217728
20_c_1,control,20,0,29.29,T12,144,143.8333333,4,208.17168,323,9.433333333,0,207.22,177.93,5.18139021451875
20_c_1,control,20,0,29.29,T13,168,169.6,4,266.80913,324,11.2,1,331.61,302.32,5.71148605904123
20_c_1,control,20,0,29.29,T14,192,191.65,4,339.49312,325,9.25,1,523.68,494.39,6.2033246794017
20_c_1,control,20,0,29.29,T15,216,214.6333333,4,460.2314,326,8.233333333,1,853.49,824.2,6.71441321890472
20_c_1,control,20,0,29.29,T16,240,238.85,4,584.96774,327,8.45,1,1204.66,1175.37,7.06933827062669
20_c_1,control,20,0,29.29,T17,264,262.9,4,653.39787,328,8.5,1,1389.91,1360.62,7.21569575720025
20_c_1,control,20,0,29.29,T18,288,285.7833333,4,698.81684,329,7.383333333,1,1475.77,1446.48,7.2768882978429
20_c_1,control,20,0,29.29,T19,312,312.3166667,4,716.53233,330,9.916666667,0,1466.23,1436.94,7.27027113155387
20_c_1,control,20,0,29.29,T2,24,23.65,3,18.98877,318,9.25,1,45.17,15.88,2.76506045581899
20_c_1,control,20,0,29.29,T20,336,337.8833333,5,764.45741,331,11.48333333,0,1557.23,1527.94,7.33167570193979
20_c_1,control,20,0,29.29,T21,360,362.1666667,5,763.89548,332,11.76666667,0,1603.96,1574.67,7.36180100549703
20_c_1,control,20,0,29.29,T22,384,384.3833333,5,752.804050000001,333,9.983333333,0,1590.54,1561.25,7.35324206143979
20_c_1,control,20,0,29.29,T23,408,408.2333333,5,858.80938,334,9.833333333,1,1850.48,1821.19,7.50724541256042
20_c_1,control,20,0,29.29,T24,432,432.1166667,5,899.579750000001,335,9.716666667,1,2093.32,2064.03,7.63241566137954
20_c_1,control,20,0,29.29,T25,456,458.0833333,5,1458.38266,336,11.68333333,1,3528.64,3499.35,8.16033251594476
20_c_1,control,20,0,29.29,T26,480,483.6833333,5,1888.41773,337,13.28333333,1,4955.32,4926.03,8.50228866879592
20_c_1,control,20,0,29.29,T27,504,507.9166667,5,2411.44708,338,13.51666667,1,6600.76,6571.47,8.79049283074387
20_c_1,control,20,0,29.29,T28,528,531.5833333,5,3123.42871,339,13.18333333,1,NA,NA,NA
20_c_1,control,20,0,29.29,T29,552,544.7,5,3368.67159,340,2.3,1,9933.87,9904.58,9.20075255540677
20_c_1,control,20,0,29.29,T3,30,29.68333333,3,26.87149,318,15.28333333,1,52.87,23.58,3.16039889510922
20_c_1,control,20,0,29.29,T30,576,580,5,4196.67981,341,13.6,1,11447.41,11418.12,9.34295684619047
20_c_1,control,20,0,29.29,T31,600,602.2,5,4948.66062,342,11.8,1,12807.18,12777.89,9.4554716125793
20_c_1,control,20,0,29.29,T32,624,628.3166667,w,NA,343,13.91666667,NA,11670.52,11641.23,9.36230838580583
20_c_1,control,20,0,29.29,T33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_1,control,20,0,29.29,T34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_1,control,20,0,29.29,T35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_1,control,20,0,29.29,T36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_1,control,20,0,29.29,T37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_1,control,20,0,29.29,T4,48,47.86666667,3,48.52571,319,9.466666667,1,76.79,47.5,3.8607297110406
20_c_1,control,20,0,29.29,T5,54,53.28333333,3,108.77076,319,14.88333333,1,85.83,56.54,4.03494835226544
20_c_1,control,20,0,29.29,T6,72,71.5,3,130.97364,320,9.1,1,122.79,93.5,4.53796143629464
20_c_1,control,20,0,29.29,T7,78,77.58333333,3,141.03553,320,15.18333333,1,148.15,118.86,4.77794632993851
20_c_1,control,20,0,29.29,T8,96,96.03333333,3,175.54068,321,9.633333333,1,209.88,180.59,5.19622926846425
20_c_1,control,20,0,29.29,T9,102,101.6833333,3,186.00201,321,15.28333333,1,228.66,199.37,5.29516239485474
20_c_10,control,20,0,49.32,T1,6,6.716666667,3,11.04289,318,16.18333333,1,58.37,9.05,2.20276475771183
20_c_10,control,20,0,49.32,T10,120,120.45,4,NA,323,9.916666667,0,193.87,144.55,4.97362546846236
20_c_10,control,20,0,49.32,T11,126,125.6333333,4,NA,323,15.1,1,235.34,186.02,5.22585419481432
20_c_10,control,20,0,49.32,T12,144,145.2,4,NA,324,10.66666667,1,350.96,301.64,5.70923425333445
20_c_10,control,20,0,49.32,T13,168,168.3333333,4,NA,325,9.8,1,541.48,492.16,6.19880386687722
20_c_10,control,20,0,49.32,T14,192,192.3166667,4,NA,326,9.783333333,1,930.02,880.7,6.78071704581141
20_c_10,control,20,0,49.32,T15,216,215.4166667,4,NA,327,8.883333333,1,1337.58,1288.26,7.16104774964667
20_c_10,control,20,0,49.32,T16,240,239.7333333,4,NA,328,9.2,1,1288.68,1239.36,7.12235039632639
20_c_10,control,20,0,49.32,T17,264,262.1333333,4,NA,329,7.6,0,1282.32,1233,7.11720550316434
20_c_10,control,20,0,49.32,T18,288,288.8166667,5,NA,330,10.28333333,0,1435.69,1386.37,7.23444409939059
20_c_10,control,20,0,49.32,T19,312,314.65,5,NA,331,12.11666667,1,2217.73,2168.41,7.68174945907081
20_c_10,control,20,0,49.32,T2,24,24.33333333,3,31.99546,319,9.8,1,82.96,33.64,3.51571583510475
20_c_10,control,20,0,49.32,T20,336,338.6833333,5,NA,332,12.15,1,3509.81,3460.49,8.14916547652193
20_c_10,control,20,0,49.32,T21,360,360.8333333,5,NA,333,10.3,1,4589.32,4540,8.42068229103539
20_c_10,control,20,0,49.32,T22,384,384.5833333,5,NA,334,10.05,1,6522.93,6473.61,8.77548919170778
20_c_10,control,20,0,49.32,T23,408,409,w,NA,335,10.46666667,NA,9188.29,9138.97,9.12030296663195
20_c_10,control,20,0,49.32,T24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T3,30,29.83333333,3,41.13602,319,15.3,1,97.05,47.73,3.8655601310178
20_c_10,control,20,0,49.32,T30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_10,control,20,0,49.32,T4,48,48.25,3,71.17932,320,9.716666667,1,148.55,99.23,4.59744038792615
20_c_10,control,20,0,49.32,T5,54,53.95,3,84.2477500000001,320,15.41666667,1,172.13,122.81,4.81063844562229
20_c_10,control,20,0,49.32,T6,72,72.43333333,3,110.60891,321,9.9,1,208.86,159.54,5.07229467448298
20_c_10,control,20,0,49.32,T7,78,78.06666667,3,120.70711,321,15.53333333,1,205.23,155.91,5.04927891768846
20_c_10,control,20,0,49.32,T8,96,96.26666667,3,128.66966,322,9.733333333,0,202.44,153.12,5.03122192770464
20_c_10,control,20,0,49.32,T9,102,101.6833333,3,132.21339,322,15.15,1,203.49,154.17,5.03805588967225
20_c_11,control,20,0,35.31,T1,6,6.633333333,3,8.19939000000001,318,16.15,1,40.96,5.65,1.73165554515835
20_c_11,control,20,0,35.31,T10,120,120.8,3,140.75005,323,10.31666667,1,188.63,153.32,5.03252724051235
20_c_11,control,20,0,35.31,T11,126,126.0166667,3,147.20295,323,15.53333333,0,190.46,155.15,5.04439239089439
20_c_11,control,20,0,35.31,T12,144,145.25,3,157.94,324,10.76666667,1,186.21,150.9,5.0166173657738
20_c_11,control,20,0,35.31,T13,168,169.05,4,178.58283,325,10.56666667,0,189.45,154.14,5.03786128034985
20_c_11,control,20,0,35.31,T14,192,191.95,4,231.25605,326,9.466666667,1,312.34,277.03,5.62412580357206
20_c_11,control,20,0,35.31,T15,216,216.1666667,4,295.93905,327,9.683333333,1,481.04,445.73,6.09971338753698
20_c_11,control,20,0,35.31,T16,240,239.7666667,4,387.72836,328,9.283333333,1,754.21,718.9,6.57772226598983
20_c_11,control,20,0,35.31,T17,264,262.05,4,463.06331,329,7.566666667,1,977.04,941.73,6.84771860928797
20_c_11,control,20,0,35.31,T18,288,288.8,4,629.65535,330,10.31666667,1,1436.87,1401.56,7.2453411809621
20_c_11,control,20,0,35.31,T19,312,314.7333333,4,646.61149,331,12.25,1,1367.51,1332.2,7.19458698997908
20_c_11,control,20,0,35.31,T2,24,24.36666667,3,25.96502,319,9.883333333,1,56.56,21.25,3.05635689537043
20_c_11,control,20,0,35.31,T20,336,338.4666667,4,650.86043,332,11.98333333,0,1359.31,1324,7.18841273649695
20_c_11,control,20,0,35.31,T21,360,360.8666667,5,687.7257,333,10.38333333,0,1460.73,1425.42,7.26222178611849
20_c_11,control,20,0,35.31,T22,384,384.4666667,5,829.63816,334,9.983333333,1,2044.46,2009.15,7.60546702603966
20_c_11,control,20,0,35.31,T23,408,408.4,5,1112.68008,335,9.916666667,1,3065.65,3030.34,8.01643010342933
20_c_11,control,20,0,35.31,T24,432,435.2,5,1732.30104,336,12.71666667,1,4837.62,4802.31,8.47685233113234
20_c_11,control,20,0,35.31,T25,456,460.3,5,2377.62591,337,13.81666667,1,6475.46,6440.15,8.77030711075261
20_c_11,control,20,0,35.31,T26,480,484.8,5,2676.99019,338,14.31666667,1,7454.05,7418.74,8.9117645104211
20_c_11,control,20,0,35.31,T27,504,508.9833333,5,3355.05669,339,14.5,1,9281.66,9246.35,9.13198415803894
20_c_11,control,20,0,35.31,T28,528,533.35,5,4085.88761,340,14.86666667,1,11066.32,11031.01,9.3084656765051
20_c_11,control,20,0,35.31,T29,552,556.6833333,w,NA,341,14.2,NA,10394.43,10359.12,9.24562257012075
20_c_11,control,20,0,35.31,T3,30,29.98333333,3,32.7702300000001,319,15.5,1,67.55,32.24,3.47320791763843
20_c_11,control,20,0,35.31,T30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_11,control,20,0,35.31,T31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_11,control,20,0,35.31,T32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_11,control,20,0,35.31,T33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_11,control,20,0,35.31,T34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_11,control,20,0,35.31,T35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_11,control,20,0,35.31,T36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_11,control,20,0,35.31,T37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_11,control,20,0,35.31,T4,48,48.28333333,3,56.2819100000001,320,9.8,1,104.19,68.88,4.23236586011947
20_c_11,control,20,0,35.31,T5,54,54.36666667,3,68.0412300000001,320,15.88333333,1,123.17,87.86,4.47574463854763
20_c_11,control,20,0,35.31,T6,72,72.93333333,3,80.7271400000001,321,10.45,1,118.96,83.65,4.42664142743283
20_c_11,control,20,0,35.31,T7,78,78.63333333,3,85.8744200000001,321,16.15,0,118.52,83.21,4.42136753291234
20_c_11,control,20,0,35.31,T8,96,96.65,3,110.25065,322,10.16666667,1,157.21,121.9,4.80320103648723
20_c_11,control,20,0,35.31,T9,102,101.9333333,3,117.54309,322,15.45,1,167.27,131.96,4.88249884636038
20_c_12,control,20,0,54.69,T1,6,6.566666667,3,10.12824,318,16.1,1,60.38,5.69,1.73871024813824
20_c_12,control,20,0,54.69,T10,120,120.2833333,4,138.7546,323,9.816666667,1,198.83,144.14,4.9707850494963
20_c_12,control,20,0,54.69,T11,126,125.6333333,4,149.62568,323,15.16666667,0,227.69,173,5.15329159449778
20_c_12,control,20,0,54.69,T12,144,145.0333333,4,199.34441,324,10.56666667,1,345.43,290.74,5.67242939699818
20_c_12,control,20,0,54.69,T13,168,168.35,4,215.04363,325,9.883333333,1,335.99,281.3,5.63942171549581
20_c_12,control,20,0,54.69,T14,192,192.1166667,4,296.17103,326,9.65,1,543.89,489.2,6.19277140381302
20_c_12,control,20,0,54.69,T15,216,215.9833333,4,301.35504,327,9.516666667,1,534.38,479.69,6.17314006192842
20_c_12,control,20,0,54.69,T16,240,239.4166667,4,318.28175,328,8.95,0,530.39,475.7,6.16478740343824
20_c_12,control,20,0,54.69,T17,264,262.4333333,4,375.4423,329,7.966666667,1,635.1,580.41,6.36373475035851
20_c_12,control,20,0,54.69,T18,288,288.5,4,479.94458,330,10.03333333,1,877.46,822.77,6.71267669624875
20_c_12,control,20,0,54.69,T19,312,315.1,4,611.60041,331,12.63333333,1,1220.32,1165.63,7.06101699236722
20_c_12,control,20,0,54.69,T2,24,24.4,3,27.57375,319,9.933333333,1,79.1,24.41,3.19499288440487
20_c_12,control,20,0,54.69,T20,336,338.8166667,4,634.38418,332,12.35,1,1225.82,1171.13,7.06572437366132
20_c_12,control,20,0,54.69,T21,360,360.4166667,4,615.91163,333,9.95,1,1198.96,1144.27,7.04252215807884
20_c_12,control,20,0,54.69,T22,384,384.8666667,4,644.13694,334,10.4,0,1898.2,1843.51,7.51942664212382
20_c_12,control,20,0,54.69,T23,408,408.7333333,5,649.41304,335,10.26666667,0,1256.82,1202.13,7.09185026232523
20_c_12,control,20,0,54.69,T24,432,435.2333333,5,878.39306,336,12.76666667,1,2029.73,1975.04,7.58834393029469
20_c_12,control,20,0,54.69,T25,456,460.3666667,5,1151.99956,337,13.9,1,2976.84,2922.15,7.98007492569532
20_c_12,control,20,0,54.69,T26,480,484.7166667,5,1086.87359,338,14.25,1,2907.61,2852.92,7.9560983101614
20_c_12,control,20,0,54.69,T27,504,509.1166667,5,1198.31348,339,14.65,1,3391.48,3336.79,8.112764545995
20_c_12,control,20,0,54.69,T28,528,533.1833333,5,1227.96571,340,14.71666667,1,3584.49,3529.8,8.16899649109846
20_c_12,control,20,0,54.69,T29,552,556.4166667,5,1231.69848,341,13.95,1,3665.65,3610.96,8.19172894395219
20_c_12,control,20,0,54.69,T3,30,29.8,3,35.41973,319,15.33333333,1,92.04,37.35,3.62033291157883
20_c_12,control,20,0,54.69,T30,576,578.6833333,5,1648.11327,342,12.21666667,1,5126.94,5072.25,8.53153978512316
20_c_12,control,20,0,54.69,T31,600,604.5166667,5,2082.64082,343,14.05,1,6387.14,6332.45,8.7534424860689
20_c_12,control,20,0,54.69,T32,624,629.8666667,5,2616.90357,344,15.4,1,7506.62,7451.93,8.91622833822594
20_c_12,control,20,0,54.69,T33,648,652.9333333,5,3462.08205,345,14.46666667,1,9404.96,9350.27,9.14316049887115
20_c_12,control,20,0,54.69,T34,672,675.8333333,5,3578.39632,346,13.36666667,1,9414.83,9360.14,9.14421552662474
20_c_12,control,20,0,54.69,T35,696,699.5833333,5,3680.84937,347,13.11666667,1,9583.87,9529.18,9.16211394887489
20_c_12,control,20,0,54.69,T36,720,725.8166667,w,NA,348,15.35,NA,8674.77,8620.08,9.06184964435713
20_c_12,control,20,0,54.69,T37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_12,control,20,0,54.69,T4,48,48.15,3,62.44853,320,9.683333333,1,141.55,86.86,4.46429762710668
20_c_12,control,20,0,54.69,T5,54,53.93333333,3,74.93448,320,15.46666667,1,163.88,109.19,4.69308948402597
20_c_12,control,20,0,54.69,T6,72,72.3,3,102.33793,321,9.833333333,1,205.88,151.19,5.01853732399211
20_c_12,control,20,0,54.69,T7,78,78.05,3,110.15497,321,15.58333333,1,210.61,155.92,5.04934305519931
20_c_12,control,20,0,54.69,T8,96,96.15,3,123.38404,322,9.683333333,1,209.85,155.16,5.04445684257177
20_c_12,control,20,0,54.69,T9,102,101.6833333,3,127.98231,322,15.21666667,0,208.9,154.21,5.03831530986957
20_c_13,control,20,0,43.19,T1,6,6.45,3,9.50511000000002,318,16.01666667,1,47.72,4.53,1.51072193949494
20_c_13,control,20,0,43.19,T10,120,120.5333333,3,158.10565,323,10.1,1,227.08,183.89,5.21433775275276
20_c_13,control,20,0,43.19,T11,126,125.3833333,3,161.54898,323,14.95,0,226.27,183.08,5.20992321578544
20_c_13,control,20,0,43.19,T12,144,144.9333333,4,176.25978,324,10.5,0,228.63,185.44,5.22273137959144
20_c_13,control,20,0,43.19,T13,168,168.5833333,4,242.8566,325,10.15,1,377.51,334.32,5.81209861813966
20_c_13,control,20,0,43.19,T14,192,192.15,4,308.05703,326,9.716666667,1,529.74,486.55,6.187339671268
20_c_13,control,20,0,43.19,T15,216,215.6833333,4,314.60457,327,9.25,0,526.96,483.77,6.18160958715862
20_c_13,control,20,0,43.19,T16,240,239.8666667,4,328.2374,328,9.433333333,0,522.76,479.57,6.17288986907012
20_c_13,control,20,0,43.19,T17,264,262.4333333,4,392.47809,329,8,1,701,657.81,6.48891613582852
20_c_13,control,20,0,43.19,T18,288,289.0166667,4,419.07095,330,10.58333333,1,689.68,646.49,6.47155773018818
20_c_13,control,20,0,43.19,T19,312,314.7333333,4,578.3948,331,12.3,1,1144.83,1101.64,7.00455525757585
20_c_13,control,20,0,43.19,T2,24,24.43333333,3,26.98286,319,10,1,62.66,19.47,2.96887481938411
20_c_13,control,20,0,43.19,T20,336,338.5,4,699.571400000001,332,12.06666667,1,1460.67,1417.48,7.25663592615493
20_c_13,control,20,0,43.19,T21,360,360.6333333,4,684.84966,333,10.2,1,1414.13,1370.94,7.22325191492851
20_c_13,control,20,0,43.19,T22,384,384.5833333,4,675.33152,334,10.15,0,1405.61,1362.42,7.21701780921724
20_c_13,control,20,0,43.19,T23,408,408.4,5,656.36092,335,9.966666667,0,1361.94,1318.75,7.18443959722438
20_c_13,control,20,0,43.19,T24,432,435.35,5,856.05214,336,12.91666667,1,2063.71,2020.52,7.6111101830095
20_c_13,control,20,0,43.19,T25,456,460.5,5,1154.84131,337,14.06666667,1,3123.23,3080.04,8.03269786289628
20_c_13,control,20,0,43.19,T26,480,484.6333333,5,1567.30978,338,14.2,1,4477.21,4434.02,8.39706190076599
20_c_13,control,20,0,43.19,T27,504,508.8833333,5,2271.04162,339,14.45,1,6334.07,6290.88,8.74685624451924
20_c_13,control,20,0,43.19,T28,528,533.0166667,5,3124.45538,340,14.58333333,1,8039.76,7996.57,8.98676797872241
20_c_13,control,20,0,43.19,T29,552,556.55,5,3936.74983,341,14.11666667,1,9741.52,9698.33,9.17970898472093
20_c_13,control,20,0,43.19,T3,30,29.8,3,32.9323,319,15.36666667,1,67.49,24.3,3.1904763503465
20_c_13,control,20,0,43.19,T30,576,578.5666667,5,4834.14744,342,12.13333333,1,11331.42,11288.23,9.3315158689452
20_c_13,control,20,0,43.19,T31,600,604.4333333,5,5302.0762,343,14,1,11709.71,11666.52,9.36447848029585
20_c_13,control,20,0,43.19,T32,624,629.8833333,w,NA,344,15.45,NA,11590.29,11547.1,9.35418960217243
20_c_13,control,20,0,43.19,T33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_13,control,20,0,43.19,T34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_13,control,20,0,43.19,T35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_13,control,20,0,43.19,T36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_13,control,20,0,43.19,T37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_13,control,20,0,43.19,T4,48,48.06666667,3,52.99136,320,9.633333333,1,94.79,51.6,3.94352167248752
20_c_13,control,20,0,43.19,T5,54,53.95,3,62.72427,320,15.51666667,1,108.34,65.15,4.17669230357085
20_c_13,control,20,0,43.19,T6,72,72.23333333,3,92.44027,321,9.8,1,159,115.81,4.75195091719629
20_c_13,control,20,0,43.19,T7,78,78.06666667,3,101.45349,321,15.63333333,1,164.28,121.09,4.79653407076627
20_c_13,control,20,0,43.19,T8,96,96.36666667,3,135.5032,322,9.933333333,1,222.01,178.82,5.18637971330717
20_c_13,control,20,0,43.19,T9,102,101.6666667,3,145.23869,322,15.23333333,1,231.21,188.02,5.2365483401504
20_c_14,control,20,0,41.02,T1,6,6.383333333,3,9.51145,318,15.98333333,1,47.87,6.84999999999999,1.92424865227413
20_c_14,control,20,0,41.02,T10,120,120.6833333,3,164.81435,323,10.28333333,0,204.85,163.83,5.09882930483217
20_c_14,control,20,0,41.02,T11,126,125.9833333,4,170.80232,323,15.58333333,0,200.23,159.21,5.07022408550791
20_c_14,control,20,0,41.02,T12,144,145.1166667,4,213.80452,324,10.71666667,1,305.07,264.05,5.57613847915294
20_c_14,control,20,0,41.02,T13,168,169,4,302.41118,325,10.6,1,530.22,489.2,6.19277140381302
20_c_14,control,20,0,41.02,T14,192,191.7666667,4,431.15731,326,9.366666667,1,908.14,867.12,6.76517737550749
20_c_14,control,20,0,41.02,T15,216,216.1333333,4,608.60457,327,9.733333333,1,1447,1405.98,7.24848984751837
20_c_14,control,20,0,41.02,T16,240,239.0833333,4,657.68216,328,8.683333333,1,1511.61,1470.59,7.2934189597934
20_c_14,control,20,0,41.02,T17,264,262.5666667,4,667.89737,329,8.166666667,1,1496.87,1455.85,7.28334520147148
20_c_14,control,20,0,41.02,T18,288,288.85,5,685.93332,330,10.45,0,1434.95,1393.93,7.23988237485161
20_c_14,control,20,0,41.02,T19,312,314.8333333,5,881.35439,331,12.43333333,1,2066.68,2025.66,7.61365085236425
20_c_14,control,20,0,41.02,T2,24,24.4,3,27.74476,319,10,1,67.15,26.13,3.26308407953252
20_c_14,control,20,0,41.02,T20,336,338.8833333,5,1275.72405,332,12.48333333,1,3349.83,3308.81,8.1043438871132
20_c_14,control,20,0,41.02,T21,360,360.2166667,5,1656.84607,333,9.816666667,1,4439.93,4398.91,8.38911206194416
20_c_14,control,20,0,41.02,T22,384,384.9333333,5,2341.91192,334,10.53333333,1,6325.28,6284.26,8.74580337344003
20_c_14,control,20,0,41.02,T23,408,408.7666667,5,3120.62213,335,10.36666667,1,8450.59,8409.57,9.03712562205222
20_c_14,control,20,0,41.02,T24,432,435.75,5,3612.57248,336,13.35,1,9582.15,9541.13,9.16336720606516
20_c_14,control,20,0,41.02,T25,456,460.3,5,4485.67325,337,13.9,1,11463.44,11422.42,9.34333336969217
20_c_14,control,20,0,41.02,T26,480,484.5166667,w,NA,338,14.11666667,NA,10973.41,10932.39,9.29948522149395
20_c_14,control,20,0,41.02,T27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T3,30,30,3,34.16121,319,15.6,1,73,31.98,3.46511070740581
20_c_14,control,20,0,41.02,T30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20_c_14,control,20,0,41.02,T4,48,48,3,57.757,320,9.6,1,111.44,70.42,4.25447731372691
20_c_14,control,20,0,41.02,T5,54,53.98333333,3,69.24471,320,15.58333333,1,133.01,91.99,4.52167987548907
20_c_14,control,20,0,41.02,T6,72,72.8,3,125.46297,321,10.4,1,195.95,154.93,5.0429734020082
20_c_14,control,20,0,41.02,T7,78,78.26666667,3,131.67055,321,15.86666667,1,199.59,158.57,5.06619613620148
20_c_14,control,20,0,41.02,T8,96,96.53333333,3,151.06946,322,10.13333333,1,208.33,167.31,5.11984837906957
20_c_14,control,20,0,41.02,T9,102,101.9166667,3,154.88249,322,15.51666667,0,207.2,166.18,5.11307153823684
20_c_15,control,20,0,53.96,T1,6,6.316666667,3,8.80519000000001,318,15.95,1,58.56,4.6,1.52605630349505
20_c_15,control,20,0,53.96,T10,120,120.7333333,4,147.49245,323,10.36666667,0,195.14,141.18,4.95003567196733
20_c_15,control,20,0,53.96,T11,126,125.8666667,4,155.68833,323,15.5,0,215.21,161.25,5.08295595567588
20_c_15,control,20,0,53.96,T12,144,145.2166667,4,205.60313,324,10.85,1,339.85,285.89,5.65560712145177
20_c_15,control,20,0,53.96,T13,168,168.8833333,4,295.84003,325,10.51666667,1,534.41,480.45,6.17472316472328
20_c_15,control,20,0,53.96,T14,192,191.9166667,4,431.26115,326,9.55,1,928.11,874.15,6.77325198564366
20_c_15,control,20,0,53.96,T15,216,215.9833333,4,455.30752,327,9.616666667,1,946.6,892.64,6.79418336409722
20_c_15,control,20,0,53.96,T16,240,239.2833333,4,616.86626,328,8.916666667,1,1447.42,1393.46,7.23954514180962
20_c_15,control,20,0,53.96,T17,264,262.4833333,4,616.9624,329,8.116666667,1,1386.93,1332.97,7.19516481429905
20_c_15,control,20,0,53.96,T18,288,288.85,4,636.211480000001,330,10.48333333,0,1377.94,1323.98,7.18839763064268
20_c_15,control,20,0,53.96,T19,312,314.75,5,648.825700000001,331,12.38333333,0,1312.4,1258.44,7.13762813763431
20_c_15,control,20,0,53.96,T2,24,24.25,3,28.24407,319,9.883333333,1,77.85,23.89,3.17345996133772
20_c_15,control,20,0,53.96,T20,336,338.8166667,5,845.273250000001,332,12.45,1,1949.44,1895.48,7.547227383595
20_c_15,control,20,0,53.96,T21,360,360.25,5,1120.04358,333,9.883333333,1,2928.91,2874.95,7.96379056177587
20_c_15,control,20,0,53.96,T22,384,384.8666667,5,1668.75072,334,10.5,1,4485.28,4431.32,8.39645278705271
20_c_15,control,20,0,53.96,T23,408,408.4,5,2417.45593,335,10.03333333,1,6315.27,6261.31,8.74214470737696
20_c_15,control,20,0,53.96,T24,432,435.5,5,3635.21443,336,13.13333333,1,8747.34,8693.38,9.07031709545623
20_c_15,control,20,0,53.96,T25,456,460.0666667,5,4950.49384,337,13.7,1,10490.85,10436.89,9.25310192433747
20_c_15,control,20,0,53.96,T26,480,484.25,w,NA,338,13.88333333,NA,10336.22,10282.26,9.2381753592049
